1	1	36.2814578388352	2	1	2	2	7
2	1	33.8107019350864	2	1	2	1	2
3	2	53.7317088283598	2	-999	1	1	3
4	1	38.7249031513929	3	1	1	2	4
5	2	40.0111238376703	5	1	1	2	3
6	3	-9	5	1	2	2	2
7	1	8.83870540652424	5	1	2	3	9
8	1	31.5032516536303	5	1	1	3	8
9	1	29.2413706397638	5	1	1	1	11
10	8	-9	5	1	1	4	3
11	1	51.7403915356845	5	-999	2	3	11
12	1	47.9282575102989	5	-999	2	2	9
13	5	-9	8	1	1	3	6
14	5	-9	7	1	1	2	6
15	3	-9	3	1	-999	2	2
16	5	-999	7	1	1	3	2
17	1	41.0312545516063	4	1	2	2	10
18	1	35.6516290635336	4	1	1	-999	2
19	1	40.7949080492835	3	1	1	2	4
20	-999	37.1817756737582	2	1	1	2	3
21	7	-9	-999	1	1	3	3
22	1	31.9542577455286	5	1	2	3	9
23	1	18.7155820783228	3	1	1	1	4
24	5	-9	7	1	1	2	2
25	5	-9	8	1	2	3	-999
26	1	43.0999873331748	-999	1	2	1	4
27	5	-9	6	1	2	1	8
28	1	34.2629681897815	6	1	2	3	9
29	1	22.7271546344273	5	1	2	2	4
30	5	-9	8	-999	2	3	11
31	1	59.7407156042755	4	1	1	3	2
32	2	2.93490482866764	4	1	1	2	3
33	1	33.4930846812204	2	1	1	1	8
34	5	-9	6	1	2	1	9
35	8	-999	5	1	2	3	11
36	3	-9	3	1	1	1	4
37	9	-9	-999	1	1	1	9
38	1	46.4769899253733	-999	1	2	2	9
39	1	59.036611499032	4	1	1	2	9
40	5	-9	7	1	2	3	9
41	5	-9	8	1	2	3	-9
42	4	13.4538881941698	2	0	2	1	12
43	1	56.8647033392917	4	1	1	1	2
44	1	19.009978285525	5	1	2	2	4
45	5	-9	7	1	1	3	4
46	1	34.4557843664661	2	1	1	1	4
47	1	44.473921566736	3	1	-999	1	2
48	1	47.5186221140902	2	1	1	1	2
49	1	17.1688242531382	4	1	2	1	11
50	1	33.0681948491838	3	1	1	1	4
51	5	-9	7	1	1	-999	2
52	3	-9	3	1	1	2	-9
53	1	40.8270063281525	4	1	2	2	2
54	7	-9	4	1	2	1	8
55	4	2.56609997805208	2	0	2	1	4
56	3	-9	5	1	1	2	10
57	-999	-9	6	1	2	2	9
