1	6	-9	2	-9	0	-9
2	8	-9	3	3	1	9
3	4	-999	-999	-9	-999	-9
4	-999	45.7876242862549	5	-999	1	-999
5	1	26.3655673940666	6	5	1	9
6	-999	-9	6	9	1	4
7	1	45.257808665745	6	-999	1	-999
8	1	43.2950181695633	5	11	1	6
9	3	-9	3	2	1	8
10	-999	-9	8	-999	1	-999
11	6	-9	2	5	0	8
12	-999	-9	7	-999	1	-999
13	1	19.0101207215339	5	-999	1	-999
14	-999	51.3956422312185	3	-999	1	-999
15	-999	39.7699674584437	4	-999	1	-999
16	-999	35.7797569730319	4	8	1	3
17	-999	47.1108857016079	3	9	1	3
18	5	-999	-999	2	-999	5
19	-999	36.0303369257599	5	8	1	5
20	7	-999	-999	3	-999	8
21	1	24.8238492715172	-999	4	1	9
22	-999	37.7989250638057	4	-999	1	-999
23	1	33.7422695546411	3	4	1	5
24	7	-9	4	8	1	6
25	-999	24.9650201499462	4	-999	1	-999
26	3	-9	5	-9	1	-9
27	1	19.7381101069041	6	6	1	8
28	4	-999	-999	4	-999	4
29	-999	41.4856159584597	2	11	1	2
30	3	-999	5	2	-999	8
31	8	-9	5	-999	1	-999
32	-999	-9	3	4	1	7
33	-999	-9	6	-999	1	-999
34	-999	-9	4	-9	1	-9
35	-999	51.1576591711491	5	11	1	6
36	-999	3.72598662180826	5	-999	1	-999
37	1	17.4012547824532	6	10	1	2
38	1	44.4235783254262	4	3	1	5
39	1	40.018008035142	3	2	1	8
40	7	-9	6	-999	1	-999
41	5	-9	7	2	1	5
42	4	13.9970521130599	2	12	0	6
43	1	47.5749459138606	-999	2	1	2
44	-999	46.4623620680068	5	8	1	2
45	2	-999	5	3	-999	5
46	-999	41.5548201764468	2	4	1	7
47	1	33.0899857813492	2	4	1	9
48	-999	-9	2	-9	1	-9
49	8	-9	4	-9	1	-9
50	-999	39.3128515279386	2	3	1	5
51	9	-9	4	-999	1	-999
52	-999	43.67308426206	2	8	1	9
53	1	-999	3	9	-999	3
54	1	21.5596683318727	5	11	1	4
55	1	45.289874024922	4	4	1	5
56	1	44.2531522810459	3	2	1	8
57	3	-9	3	2	1	5
